County,Poverty %,Poverty % (U18),MedHHInc,MedHHInc_log,PopDen_log,PopDen,Firearms %,Firearms_adj,Homicide_log,Homicide_adj
"Polk County, IA",10.1,11.6,73276,11.201988412705349,5.768375379939927,320.0174034,0.40771349862258954,0.5782921625782452,-1.0176796956745657,0.3614326016114033
"Polk County, OR",11.0,12.6,71606,11.178934148320488,3.747911383798757,42.43236446,0.5043478260869565,0.6543085087180969,-1.919669965968841,0.14665535540233204
"Polk County, TN",13.5,21.0,50863,10.836891022686792,2.701975580564816,14.90915689,0.7333333333333333,1.7878717283301822,-0.5175863547977507,0.5959572427767273
"Polk County, TX",16.9,24.7,50827,10.83618298843556,2.860669250868471,17.47321699,0.624,1.479817565055057,-0.2512179466619348,0.7778528226571452
"Pontotoc County, MS",16.3,22.7,50133,10.822434752871493,3.1900740155112315,24.29022523,0.6166666666666667,1.0791450837649914,-1.232163681092635,0.29166083344999766
"Pontotoc County, OK",17.4,20.4,51044,10.840443284853867,3.023227293778186,20.55752993,0.6779661016949152,0.9548316870443663,-0.4028951419055269,0.6683821809310564
"Pope County, AR",18.0,23.1,47049,10.758944890802534,3.4092663607140206,30.24304863,0.6929824561403509,1.1350444247767266,-0.6051899018008033,0.5459707359685521
"Portage County, OH",12.4,15.7,65445,11.08896537422582,4.858572820891559,128.8401928,0.5189873417721519,0.6891964809515617,-1.6879056742375242,0.1849063729382239
"Portage County, WI",10.4,10.8,66471,11.104521041303386,3.527409463698923,34.03568264,0.49107142857142855,0.7092445513899259,-1.8659814229808658,0.154744265757802
"Porter County, IN",9.7,12.0,80878,11.300697125396525,5.044663812000273,155.1921167,0.5166666666666667,0.8405453024092198,-1.5035574784443266,0.22233778966953555
"Portsmouth city, VA",17.6,25.8,53618,10.8896401115792,7.007671240417022,1105.078045,0.6081081081081081,0.8571044915132371,0.4817933259897606,1.6189751506361143
"Pottawatomie County, OK",14.4,18.6,51569,10.850675995738127,3.563686633052873,35.2930702,0.6524390243902439,1.357676773956968,-0.39676193633562107,0.6724941029880309
"Pottawattamie County, IA",12.3,15.1,66144,11.099589462481495,3.637087198423791,37.9810442,0.449438202247191,0.7796123572456686,-1.0200671827527679,0.3605707152261217
"Potter County, TX",20.7,28.3,45904,10.734307538221145,3.939383921270429,51.38693315,0.5313653136531366,1.0866776340613067,-0.14175617185872078,0.8678328327572936
"Powell County, KY",22.8,32.0,40116,10.599530536208098,3.280127719084632,26.57916715,0.6666666666666666,1.4636466756924877,-0.12989457909457902,0.8781880054154928
"Powhatan County, VA",6.0,7.3,99854,11.511464398131713,3.7471455657717376,42.39988143,0.64,1.0157085678191786,-1.147564344494285,0.3174089274434933
"Preble County, OH",11.0,15.3,56134,10.93549696853629,3.6244429595048153,37.50382619,0.6323529411764706,0.9430486349919293,-1.421942265820962,0.2412449996490982
"Prentiss County, MS",16.5,22.0,49750,10.814765742586738,3.1610315871989614,23.5949236,0.75,1.2938377383716333,-0.43553438772903164,0.6469188691858166
"Preston County, WV",14.3,19.5,57174,10.953854528576244,3.002511360532433,20.13604234,0.7101449275362319,1.3216453135536075,-0.4774486720948461,0.6203641267700607
"Prince Edward County, VA",18.7,25.1,51239,10.844256239817108,3.23185835553768,25.32667924,0.7941176470588235,1.0655931802036467,-0.9297201521858159,0.3946641408161654
"Prince George County, VA",10.4,12.7,79710,11.28615032742197,4.009863438893655,55.13934016,0.5384615384615384,0.8486000523707461,-1.08045801637378,0.33944002094829845
"Prince George's County, MD",11.5,15.7,89689,11.404103409534896,6.586069327550449,724.9258165,0.4514003294892916,0.27764016800675334,0.051456521324673786,1.0528034107993312
"Prince William County, VA",6.4,8.4,116354,11.664392547168285,6.263898863936526,525.2628815,0.4683257918552036,0.4207484688414416,-1.4362649435026478,0.23781435195385833
"Providence County, RI",14.3,21.0,66610,11.106609995407226,6.394088715231612,598.297855,0.24157303370786518,0.24718546296543803,-1.102693128193565,0.331975825261722
"Pueblo County, CO",16.2,19.4,56311,10.938645176925998,3.2827297454702924,26.6484169,0.5274725274725275,1.3298233385104095,-0.2977530181675245,0.7424846973349787
"Pulaski County, AR",17.6,24.9,53597,10.889248375343252,5.299199922480953,200.1765891,0.6115819209039548,1.007110947575107,0.4569691835643862,1.5792802157124657
"Pulaski County, GA",20.9,30.8,45594,10.72753140789784,2.8619601651025954,17.49578798,0.6363636363636364,1.1134528969658408,-0.1336961517782606,0.8748558476160178
"Pulaski County, KY",19.1,25.4,45532,10.726170654445108,3.6274196286588984,37.61562899,0.6793893129770993,1.261759885676048,-0.9602920226274229,0.3827810889129584
"Pulaski County, MO",12.7,14.2,58046,10.968991078636485,3.6139941927954005,37.11399762,0.7204301075268817,1.152874615421677,-0.3247645121158857,0.722697520115081
"Pulaski County, VA",13.5,20.0,53111,10.880139342084975,3.721506172910382,41.32659225,0.5833333333333334,1.1117257954795112,-0.8591673174217208,0.4235145887540995
"Putnam County, FL",26.3,41.1,38759,10.565118265878281,3.653232361246572,38.59923128,0.6511627906976745,1.3867375883890445,-0.24841021513351613,0.7800398934688375
"Putnam County, GA",16.2,27.8,55826,10.929994989669282,3.181672762440057,24.08701172,0.6363636363636364,1.1797819088871286,-0.8642898187624657,0.4213506817454031
"Putnam County, IN",12.0,15.1,61223,11.022278214892363,3.4071101722784602,30.17790917,0.6292134831460674,1.3516775283610911,-1.23909860630131,0.28964518464880523
"Putnam County, TN",13.7,17.9,52138,10.861649328485589,4.298381601095954,73.5806145,0.6513157894736842,1.1865196980247443,-1.1282585855836216,0.3235962812794757
"Putnam County, WV",10.1,12.3,66946,11.111641603255286,4.1475206645638165,63.27692094,0.6129032258064516,0.9171507184347294,-1.7316394549243168,0.17699399829442145
"Quay County, NM",22.3,33.7,35776,10.48503255651477,0.1176933285217076,1.124899084,0.5428571428571428,2.0249818817410583,0.4691719751658785,1.5986699066376775
"Queen Anne's County, MD",8.0,10.5,94583,11.457233034874355,3.9370987048265174,51.26963696,0.5333333333333333,0.7387297541876743,-1.2191138480104398,0.2954919016750697
"Queens County, NY",13.6,17.0,72807,11.195567383408447,9.00680790424718,8158.437153,0.11894543225015328,0.07711121667309856,-1.1685099453710146,0.3108297496822839
"Quitman County, MS",33.8,49.7,31877,10.369640025590375,1.949875027099334,7.02780924,,,0.2895869158175526,1.335875544976501
"Racine County, WI",12.4,18.2,69021,11.142166085101078,5.424236585516288,226.8381087,0.4660493827160494,0.7020692444851531,-1.2278683513764714,0.2929163073017526
"Raleigh County, WV",22.0,25.8,42525,10.657847417264062,3.884063554040915,48.62138983,0.6685082872928176,1.4340757737194354,-0.21576225883069972,0.8059268810985257
"Ramsey County, MN",13.0,18.0,70485,11.163155200205026,7.225107814188768,1373.486689,0.36312849162011174,0.44232378543417566,-0.9296573782035183,0.39468891623357216
"Randall County, TX",9.1,10.8,72082,11.185559638845115,4.02693741958804,56.08887126,0.5614035087719298,1.1150237604594455,-1.2774186466057607,0.2787559401148614
"Randolph County, AL",21.5,30.1,45889,10.733980715911525,2.7089259708372557,15.0131423,0.8,1.7598169790341804,-0.22324754590658472,0.7999168086519002
"Randolph County, IL",15.0,20.3,58694,10.980092785941148,3.083837805737451,21.84206736,0.509090909090909,0.7806248902246249,-0.9408077192872303,0.39031244511231244
"Randolph County, MO",15.3,20.0,48560,10.79055542573338,2.9933555513861383,19.952522,0.6666666666666666,1.3815167599796407,-1.0118190696984704,0.36355704209990547
"Randolph County, NC",13.5,21.1,57088,10.952349215939682,4.2563907798092036,70.55487528,0.6392857142857142,1.1379507858535554,-1.0508235320136678,0.34964968280416503
"Rankin County, MS",10.8,14.3,71478,11.177144989027417,4.32142227443343,75.29564324,0.7172995780590717,1.0354388067846823,-0.706523977601584,0.4933561373503486
"Rapides Parish, LA",19.9,27.9,47316,10.764603783665628,3.6498108004990173,38.46738735,0.5895196506550219,0.933247889304357,0.18469609792454672,1.2028528351033936
"Ravalli County, MT",9.5,14.7,60030,11.00259971624589,1.9119697460830583,6.766403778,0.6598639455782312,2.103500919468443,-1.192050587726188,0.3035980708511155
"Reno County, KS",13.1,15.5,52121,10.861323217547433,2.965532025319946,19.40502446,0.56,1.0041298425954748,-1.4111605597911028,0.2438601046303296
"Rensselaer County, NY",12.3,16.9,74106,11.21325177966607,4.546970393395582,94.3461432,0.3631578947368421,0.3932356627132235,-1.1784686541947018,0.30774964907991403
"Richland County, OH",13.4,19.1,51733,10.853851154743419,4.549611230273925,94.59562525,0.6021505376344086,0.8352474420547087,-1.0067058334250496,0.3654207558989351
"Richland County, SC",17.0,19.6,56940,10.949753360832029,5.338230762337452,208.1441279,0.5885509838998211,0.7400159699495036,0.03190894729122752,1.0324234960693681
"Richland Parish, LA",25.0,34.3,39804,10.591722688735052,2.6549786170206926,14.22468189,0.9130434782608695,0.9297259964670412,-0.12165552787025732,0.8854533299686107
"Richmond County, GA",21.4,33.8,47816,10.77511559050409,5.47998710762294,239.8436152,0.5966101694915255,0.7931089646097657,0.3907349546420096,1.4780667067727449
"Richmond County, NC",26.2,40.2,42158,10.64917974375984,3.6063739110453548,36.83225335,0.5882352941176471,0.7980256844566542,0.01733168259600938,1.0174827476822341
"Richmond County, NY",11.9,16.5,84744,11.347390226276332,8.065412691107806,3182.469323,0.19491525423728814,0.1323485831508745,-1.175018195299303,0.30881336068537385
"Richmond city, VA",21.1,32.0,52011,10.859210513653997,7.273888037359223,1442.146687,0.4716981132075472,0.5178215537215007,0.6205845634815496,1.8600150209676305
"Riley County, KS",17.6,12.4,57144,10.953329676834809,3.8645287369630488,47.68079694,0.5222222222222223,0.5773196889352382,-1.509134956105034,0.2211011574645593
"Rio Arriba County, NM",20.4,26.0,47042,10.75879609867549,0.951451004894305,2.58946426,0.5257731958762887,1.1698025786118802,0.28545237616503694,1.3303637168527265
"Ripley County, MO",23.4,33.0,37865,10.541782481547923,2.127998811707723,8.398043917,0.6551724137931034,1.254522885138526,-0.15273429260891144,0.8583577635158334
"Riverside County, CA",11.6,16.0,78690,11.273271361529028,4.849590654553681,127.6881106,0.3862044817927171,0.4258301380952081,-0.8464879787090299,0.428918661308954
"Roane County, TN",13.1,19.5,56355,10.93942624667618,4.036318384866628,56.61751473,0.5945945945945946,1.5009150465027825,-1.126822882195021,0.3240612032221917
"Roanoke County, VA",8.1,8.7,73438,11.204196791808076,4.971316699459405,144.2166524,0.6171428571428571,1.0482750052413752,-1.2337878844051215,0.2911875014559375
"Roanoke city, VA",17.9,27.4,47545,10.769431909973544,6.807546369430192,904.6484086,0.49523809523809526,0.9570936746231214,0.03025396345297682,1.030716264978746
"Robertson County, TN",10.5,13.3,67539,11.120460487789083,4.029103780157037,56.21051169,0.5906040268456376,1.1597350532555608,-0.615573171109314,0.5403311043577045
"Robertson County, TX",16.9,24.9,50816,10.835966544606807,2.031596058989563,7.626248593,0.6521739130434783,0.8107275469005886,-0.14528470727363907,0.8647760500272945
"Robeson County, NC",27.9,36.0,38613,10.561344286317487,3.996177561086901,54.3898503,0.6195652173913043,0.7769504694075752,0.8195653650034036,2.269513213269496
"Rock County, WI",10.1,14.4,66383,11.103196278588376,4.465611952042962,86.97423732,0.4101694915254237,0.6806501840568101,-1.1551456394719872,0.3150116554312509
"Rock Island County, IL",16.5,23.2,58171,10.971142227748963,4.877010864001025,131.2377894,0.3504273504273504,0.5131838174367345,-0.4686702406781787,0.6258339237033347
"Rockcastle County, KY",21.3,29.1,43378,10.677707679122552,3.0216139170156793,20.52438963,0.875,1.1330833355815146,-0.35463054789221066,0.7014325410742709
"Rockdale County, GA",13.6,22.7,65746,11.093554111687494,5.578770907880612,264.7460085,0.5575221238938053,0.64786487389773,-0.20776000623494859,0.8124019847288994
"Rockingham County, NC",18.1,26.5,46868,10.755090418788047,4.131980533476023,62.30119042,0.5668789808917197,0.8808819905161671,-0.2847346409346638,0.7522138345980753
"Rockingham County, NH",4.6,4.9,104281,11.55484445756801,5.132368921803367,169.417981,0.4409448818897638,0.6725417996738172,-2.3426011628442396,0.09607739995340245
"Rockingham County, VA",8.3,10.6,72392,11.189851075030969,3.5861661415202377,36.09542556,0.631578947368421,0.9651755470477118,-1.6936733567519562,0.1838429613424213
"Rockland County, NY",15.2,26.3,98054,11.493273626304871,6.5800675578757915,720.588009,0.2782608695652174,0.18034442968187525,-1.8464181508894897,0.15780137597164084
"Rockwall County, TX",5.1,6.9,120696,11.70103026651991,5.650528213214888,284.441672,0.627906976744186,0.7997717194795756,-1.5733556596339993,0.20734822356877888
"Rogers County, OK",9.7,11.8,69436,11.14816074398844,3.9492852472200743,51.89825915,0.5953757225433526,1.036794111814722,-1.1020880593544564,0.3321767542707362
"Rolette County, ND",27.2,30.8,47394,10.766250917392474,1.8315232606888954,6.243389729,0.6111111111111112,1.3906095926778084,-0.1963508890083881,0.8217238502187049
"Roosevelt County, MT",25.3,31.4,47266,10.763546499940231,0.6105085352289811,1.841367561,0.3617021276595745,1.4021543689480542,0.39516830263079616,1.4846340377097045
"Roosevelt County, NM",21.1,26.9,46977,10.757413399213553,1.1044498469219879,3.01756389,0.5757575757575758,0.8926725677021669,-0.4930250525558672,0.6107759673751668
"Rosebud County, MT",17.6,24.2,61331,11.02404070372108,-0.33809332928218555,0.713128729,0.5945945945945946,2.168940768199385,-0.014218437237555465,0.9858821673633568
"Ross County, OH",18.9,26.5,53068,10.879329389036807,3.7650566214345793,43.16614992,0.5608108108108109,0.9761134455510984,-1.224141247056431,0.29401007396117423
"Rowan County, KY",20.9,25.5,52451,10.867634679419623,3.520533290690042,33.80245019,0.7931034482758621,0.8707866232030561,-0.9712674341779888,0.37860287965350264
"Rowan County, NC",17.0,23.6,56441,10.940951123740335,4.657613381136276,105.3842697,0.583941605839416,1.0408914194115841,-0.2729224003628078,0.7611518504447208
"Rusk County, TX",16.8,23.8,53186,10.881550482802885,3.108805810241925,22.3942854,0.6666666666666666,1.117744189000381,-0.6126063019448683,0.5419365764850332
"Russell County, AL",21.7,31.0,44849,10.711056570694335,3.5569431960141817,35.05587426,0.7102803738317757,1.1998964299923585,0.34013827417528314,1.4051418719647357
"Russell County, VA",18.4,24.0,45254,10.720046343011273,3.1067358802808958,22.34797874,0.7241379310344828,1.3785497656465397,-1.0187422933516628,0.3610487481455223
"Rutherford County, NC",17.5,25.3,44477,10.702727480606711,3.8161853655812275,45.43057632,0.6014492753623188,1.1269211969803943,-1.0035144320006446,0.3665888231141042
"Rutherford County, TN",8.7,10.6,77942,11.263720239328158,5.254860410334144,191.4947533,0.6241457858769932,0.8312173694093806,-0.787356754920237,0.4550460051511208
"Rutland County, VT",10.5,13.4,59916,11.00069886028861,3.2032685675831285,24.61284762,0.5873015873015873,1.125872551227201,-1.546449427464776,0.21300291509703803
"Sabine Parish, LA",19.7,28.6,44952,10.713350532792035,2.3731701441566306,10.73135837,0.7962962962962963,1.620086052942905,-0.23419841103605743,0.7912048165535118
"Sacramento County, CA",13.0,16.9,79611,11.284907553239758,6.403393087329982,603.8906191,0.3932687874596588,0.518611652893768,-0.49860470506614774,0.6073775395555382
"Saginaw County, MI",20.7,30.3,50992,10.839424036657118,4.532447876821371,92.98590075,0.5353159851301115,0.673546192639824,0.024059730710583375,1.024351501306399
"Salem County, NJ",12.0,19.2,69844,11.154019462642019,4.299888879952331,73.69160463,0.46,0.652028161946786,-0.3244832885831343,0.7229007882453496
"Salem city, VA",10.5,13.6,60740,11.01435773859974,6.520157161032709,678.6850398,0.5862068965517241,1.220203702241586,-0.9294474379599258,0.39477178601933666
"Saline County, AR",8.5,12.1,68107,11.128835276869756,4.142697885593658,62.97248504,0.6846846846846847,1.1857177180550487,-1.1158626420746371,0.3276325273573161
"Saline County, KS",12.9,15.1,57643,10.962024095948502,3.3834296960469934,29.47167687,0.5283018867924528,0.9224925088666356,-0.6720405098202006,0.5106654959797448
"Salt Lake County, UT",8.8,8.9,80676,11.298196412257036,6.368465455005822,583.1622532,0.47042694868781826,0.9879204718262109,-1.233765987523328,0.29119387762404547
"Saluda County, SC",16.5,23.7,50440,10.828539790078857,2.851007699491666,17.30521151,0.7857142857142857,0.9918801087461283,-0.4601381608630747,0.6311964328384453
"Sampson County, NC",20.4,29.2,48267,10.784503376319144,3.2561743564289345,25.95007128,0.6461538461538462,0.599887735295252,-0.18823935685104243,0.8284163963601098
"San Benito County, CA",8.9,11.1,95187,11.463598656833177,2.8045770991924233,16.52008807,0.4423076923076923,0.35329826976012585,-0.9178402999040174,0.39938065277231616
"San Bernardino County, CA",13.2,17.1,74218,11.214761987336935,3.716039399601832,41.10128555,0.4498757249378625,0.46510843065134794,-0.4593279481015032,0.6317080434721346
"San Diego County, CA",10.7,12.3,90756,11.41592986564403,5.713713499382413,302.9941503,0.3705258506407424,0.4677014889808191,-1.281944055296249,0.2774973056266637
"San Francisco County, CA",11.4,11.7,119776,11.693378610704155,8.87740852670686,7168.190471,0.18022657054582905,0.18646059538892537,-0.6831139992283576,0.5050418412248607
"San Jacinto County, TX",17.3,27.7,52302,10.864789890239631,2.9375140582051147,18.86888102,0.6666666666666666,1.1821301328254552,-0.2381470997313096,0.7880867552169702
"San Joaquin County, CA",12.3,15.7,79598,11.28474424588868,5.31339798917809,203.0389818,0.40705882352941175,0.43292632419775373,-0.006543031235960321,0.9934783277832846
"San Juan County, NM",24.3,32.2,49977,10.819318178577827,2.1882391210984564,8.919493131,0.4945945945945946,1.3356533315427306,-0.03726367119016879,0.9634220752111501
"San Luis Obispo County, CA",13.1,13.8,79688,11.285874288825001,3.494203654965453,32.9240586,0.4750889679715303,0.8699905083058026,-1.719188450554131,0.17921152792816158
"San Mateo County, CA",6.8,6.5,131151,11.784104610122984,6.490988528826953,659.1746544,0.3143254520166898,0.27272640605848436,-1.5103350083517324,0.22083598366682583
"San Miguel County, NM",21.4,29.7,43564,10.681986400195576,0.8296351707018415,2.292482223,0.527027027027027,1.2586654273653228,0.00047753335574447406,1.0004776473929489
"San Patricio County, TX",16.4,24.1,58227,10.972104443668837,3.6198220228644766,37.33092318,0.6181818181818182,0.9301040485514314,-0.795458962639751,0.45137402356172407
"Sandoval County, NM",9.4,11.3,72545,11.191962337949786,2.684405332802709,14.64948722,0.5758513931888545,1.2075193397855548,-0.6804697242217269,0.5063790779745876
"Sandusky County, OH",13.1,18.0,54399,10.904101050322135,4.026312996925117,56.05385903,0.6333333333333333,0.8684562960796055,-1.4115005613137628,0.2437772059170822
"Sangamon County, IL",14.4,20.9,68476,11.134238597894669,4.476122300663881,87.89318766,0.4198717948717949,0.6036068040770645,-0.5597480372546121,0.5713530053859236
"Santa Barbara County, CA",15.2,16.8,83185,11.328822322093844,4.137398849242451,62.63967412,0.36221837088388215,0.43224077755359164,-1.1638269057046433,0.31228879143824084
"Santa Clara County, CA",6.9,7.4,141161,11.857656361923933,6.354088905456426,574.8383699,0.30594405594405594,0.25321589003504313,-1.3792435085377688,0.25176894209198575
"Santa Cruz County, AZ",20.4,30.8,49216,10.803974052865316,2.676977824224267,14.54108112,0.5319148936170213,0.48606263986452464,-0.9445613260911434,0.38885011189161967
"Santa Cruz County, CA",10.6,12.3,90370,11.411667632896002,5.4700188039805715,237.464658,0.32662192393736017,0.49046153101934026,-1.0138838257316067,0.36280715993211476
"Santa Fe County, NM",12.3,17.9,67311,11.117078949527887,3.4045819455584496,30.10170894,0.4948453608247423,1.1777500924717847,-0.6052530851820002,0.5459362407811919
"Santa Rosa County, FL",8.9,12.0,80837,11.300190060487536,4.174438369513107,65.00332156,0.5926892950391645,1.2249637907179043,-1.0025310273430987,0.3669495055895044
"Sarasota County, FL",8.6,13.3,71630,11.179269259608496,5.655145621084099,285.7580921,0.4984126984126984,1.052193958440796,-1.176726940396524,0.30828612795080645
"Saratoga County, NY",7.7,8.8,87154,11.375431947772114,4.685682527674002,108.3842223,0.37919463087248323,0.45474612087473837,-2.2965279857013967,0.10060754886609256
"Sarpy County, NE",5.5,6.0,88913,11.395413642532215,5.666945220779157,289.1498948,0.5,0.49339294905120534,-1.7339657325059907,0.1765827396604314
"Schenectady County, NY",12.9,18.3,72357,11.18936747927995,5.677814765275331,292.3099656,0.3313953488372093,0.33397667788125196,-1.0288615188075119,0.35741363773256785
"Schuylkill County, PA",12.8,17.4,57868,10.965919833749481,4.26528256415313,71.18503147,0.6114457831325302,1.276369125951225,-0.7384532120064738,0.47785248065169017
"Scioto County, OH",23.9,32.2,43981,10.69151300145826,3.877947800675642,48.32494083,0.55,0.779525410756742,-0.5675237233442503,0.5669275714594487
"Scotland County, NC",24.4,35.0,44060,10.693307620356334,3.75327647688171,42.66062983,0.6,0.5386977366999377,0.4957599949208543,1.6417454832760003
"Scott County, AR",17.3,29.5,39974,10.595984521754486,1.508128317594953,4.518266116,0.7619047619047619,1.3656887765989227,-0.15834472963472512,0.8535554853743268
"Scott County, IA",12.9,16.0,66443,11.104099716229817,4.978212065713755,145.2145154,0.4769736842105263,0.7715059956657325,-1.0464898361635626,0.3511682463030231
"Scott County, IN",14.4,20.9,54747,10.910477851656925,3.8742782185276656,48.14793346,0.6486486486486487,0.9141951654312335,-0.5597148306495787,0.5713719783945209
"Scott County, KY",9.5,12.4,71961,11.18387958457714,4.295027722833835,73.33424745,0.7283950617283951,1.0200905978768284,-1.1672742412098953,0.3112140807081849
"Scott County, MN",4.6,5.7,108730,11.596623023991794,5.045911392605006,155.3858522,0.503448275862069,0.4701215231937351,-1.95418104550231,0.14168045904468732
"Scott County, MO",15.9,23.1,49257,10.804806768480137,3.5724563143173893,35.6039403,0.4777777777777778,1.007075289417044,-0.5352739138291173,0.5855088891959558
"Scott County, MS",19.1,28.0,41496,10.633352316031235,2.890821013077053,18.00808841,0.7027027027027027,0.8360128617363345,0.3239922965083741,1.3826366559485532
"Scott County, TN",22.4,29.2,40788,10.616143199484116,2.767843028603062,15.92424879,0.6851851851851852,1.5248551387618177,-0.7041118482846349,0.49454761257140034
"Scotts Bluff County, NE",13.6,17.9,53206,10.881926450925217,2.9408182680853736,18.93133088,0.45161290322580644,0.6995750081825292,-1.2915914968621405,0.27483303892885075
"Screven County, GA",20.3,31.9,45061,10.715772406372029,2.123999139019538,8.364521574,0.9375,0.964245766961083,0.028129449253407355,1.028528818091822
"Sebastian County, AR",19.5,23.4,49170,10.803038960405985,4.527466369250454,92.52384261,0.5584415584415584,0.9206769044986843,-0.5730106656171925,0.5638253911271013
"Sedgwick County, KS",13.3,16.6,60540,11.01105958257571,5.2893163668174505,198.2078776,0.5391752577319587,0.9332020070088288,-0.4370708404024853,0.6459256721552505
"Seminole County, FL",9.4,11.2,70470,11.162942366321069,6.341950744121859,567.9030651,0.531055900621118,0.6925467190599185,-0.9499168878657828,0.3867731676621182
"Seminole County, GA",23.3,36.9,41917,10.64344675154854,2.6184100562917485,13.71390191,0.6666666666666666,1.0641694157709907,0.2445161603870724,1.277003298925189
"Seminole County, OK",20.1,23.6,42053,10.646686006494784,2.7276005802466305,15.29614109,0.6851851851851852,1.3416102223446995,-0.18155314569972508,0.8339739219980564
"Seneca County, NY",13.4,20.5,60985,11.018383211277339,3.720456082039319,41.28321835,0.3877551020408163,0.49678137958803753,-1.3414591159380893,0.26146388399370396
"Sequoyah County, OK",19.6,26.2,43293,10.675746238104187,3.1662352148373603,23.7180228,0.5340909090909091,1.0291422427856034,-0.420224538749815,0.6568993039057043
"Sevier County, TN",13.2,19.2,51771,10.854585425915689,4.139104787242487,62.74662472,0.6067961165048543,1.1925318883026932,-1.8796463309246405,0.15264408170274474
"Seward County, KS",13.7,16.1,61897,11.033226992231649,2.617188776362871,13.69716362,0.47058823529411764,0.642704500538265,-0.8167636735217896,0.44185934412005723
"Oglala Lakota County, SD",43.5,41.4,35046,10.464416763268364,0.9721651797157658,2.643662271,,,0.6892386996002624,1.992198294421202
"Sharkey County, MS",35.1,53.1,32650,10.393600134704577,1.3948436044725625,4.03434357,,,0.6853377536684634,1.9844419749166533
"Sharp County, AR",18.3,28.4,39183,10.575998258245631,2.3875593562256734,10.88689047,0.6304347826086957,1.531579586684764,-0.6384111245584674,0.5281308919602634
"Shasta County, CA",14.0,18.0,60187,11.005211661133181,2.907702059726329,18.31466417,0.5172413793103449,1.2940227819054002,-0.70879676493116,0.4922361170385248
"Shawnee County, KS",14.6,16.4,56625,10.944205862785335,4.840507277803103,126.5335231,0.5196850393700787,1.0109602386274632,-0.07335973310901961,0.9292664819706986
"Sheboygan County, WI",8.7,10.7,64133,11.068714331026928,4.46541310224613,86.95694423,0.4166666666666667,0.5913646567364713,-2.134760347811968,0.11827293134729427
"Shelby County, AL",7.7,9.1,85457,11.355768604439563,4.643034583607316,103.8590388,0.7024539877300614,0.9988772445295113,-1.1041120495004924,0.33150511172158453
"Shelby County, IN",9.9,13.7,64528,11.074854517113149,3.7304045821778535,41.6959742,0.5638297872340425,1.0817606982050936,-1.252644594142462,0.28574810895983604
"Shelby County, KY",9.4,12.2,72524,11.1916728205457,3.862146718400768,47.56735556,0.7571428571428571,1.0506263120439439,-1.0305336816536794,0.3568164833356791
"Shelby County, TN",18.0,23.9,54931,10.913833131159125,6.16077955215566,473.7972806,0.6416906820365034,0.6485220299438543,0.7284059531374676,2.0717754669164448
"Shelby County, TX",19.6,29.2,43244,10.674613774412663,2.5148345481446746,12.36456287,0.7659574468085106,1.2827502164640991,-0.07641602084467668,0.9264307118907381
"Shenandoah County, VA",9.8,14.9,65308,11.086869819246054,3.4877269948722494,32.71150971,0.6206896551724138,1.1412195833280498,-1.3719798962718317,0.25360435185067776
"Sheridan County, WY",9.5,10.5,63745,11.062646028572223,1.5243522550375181,4.592168052,0.6847826086956522,1.910208091398909,-1.098027269092675,0.3335283969109206
"Silver Bow County, MT",13.0,16.8,52495,10.868473205949043,2.9296752550159213,18.72154978,0.5669291338582677,1.8894959769481492,-1.242460731574678,0.28867299647818945
"Simpson County, KY",13.6,20.8,58531,10.97731180739474,3.3937691847934333,29.77797972,0.6,0.9100331150939103,-0.5867507750180548,0.5561313481129453
"Simpson County, MS",21.3,31.6,43757,10.686406878987126,2.875932320286048,17.7419576,0.7692307692307693,1.005746163078388,-0.25997344887796797,0.7710720583600974
"Siskiyou County, CA",16.8,23.3,50069,10.821157333085402,0.9848530619981404,2.677418441,0.6611570247933884,1.65801047033612,-0.5442037527656348,0.580303664617642
"Skagit County, WA",11.6,14.8,72831,11.195896967723217,3.319629899388215,27.65011534,0.49107142857142855,0.8137418810753229,-1.2177129743607926,0.2959061385728447
"Smith County, MS",17.0,24.1,48335,10.785911214898706,2.277000912612702,9.747403215,0.8666666666666667,1.4653335888273948,-0.10342489354944602,0.9017437469707046
"Smith County, TX",13.0,17.8,62903,11.04934913630475,4.546295877242135,94.28252666,0.6455981941309256,1.168506383272545,-0.8089175908167745,0.4453398453731029
"Smyth County, VA",17.5,23.2,42303,10.652613284505339,3.2797466669111244,26.56904103,0.7746478873239436,1.6034237469972246,-0.644820242418102,0.5247568626536372
"Snohomish County, WA",7.2,7.9,99650,11.509419325640941,4.980595027022451,145.5609686,0.47219983883964545,0.6891362723466549,-1.514527417451037,0.21991208690925676
"Solano County, CA",10.0,12.6,87348,11.377655418906258,5.3280917072099925,206.0444057,0.4159869494290375,0.5346544119682075,-0.25119618229641444,0.7778697523145295
"Somerset County, MD",23.6,30.4,47131,10.760686237600595,3.4364963008427254,31.07787965,0.68,0.595338152070376,-0.9539437833212432,0.38521880428083155
"Somerset County, ME",14.8,19.2,51040,10.840364918018672,1.6072678080599774,4.989161243,0.6259541984732825,1.455449059282925,-1.4664554049866898,0.23074192403265886
"Somerset County, NJ",5.5,6.3,123708,11.725679228884385,6.045761145621918,422.3190815,0.26171875,0.18449864421033615,-1.9058217368087094,0.14870039981131572
"Somerset County, PA",12.9,18.8,53770,10.892470969803723,3.2934249359344148,26.93495636,0.6434108527131783,0.9997097228395129,-1.6465422048558735,0.1927151272943639
